ID,Prob1
90476, 0.22
90477, 0.67
90478, 0.45
90479, 0.34
90480, 0.45
90481, 0.77
90482, 0.22
90483, 0.18
90484, 0.31
90485, 0.35
90486, 0.34
90487, 0.27
90488, 0.35
90489, 0.61
90490, 0.29
90491, 0.27
90492, 0.35
90493, 0.61
90494, 0.35
90495, 0.34
90496, 0.42
90497, 0.27
90498, 0.35
90499, 0.34
90500, 0.25
90501, 0.22
90502, 0.22
90503, 0.25
90504, 0.22
90505, 0.17
90506, 0.29
90507, 0.29
90508, 0.27
90509, 0.65
90510, 0.31
90511, 0.34
90512, 0.29
90513, 0.27
90514, 0.35
90515, 0.36
90516, 0.48
90517, 0.18
90518, 0.12
90519, 0.25
90520, 0.49
90521, 0.34
90522, 0.34
90523, 0.36
90524, 0.31
90525, 0.35
90526, 0.27
90527, 0.65
90528, 0.22
90529, 0.25
90530, 0.64
90531, 0.25
90532, 0.31
90533, 0.34
90534, 0.19
90535, 0.65
90536, 0.31
90537, 0.77
90538, 0.36
90539, 0.34
90540, 0.64
90541, 0.48
90542, 0.18
90543, 0.22
90544, 0.18
90545, 0.25
90546, 0.50
90547, 0.17
90548, 0.64
90549, 0.34
90550, 0.31
90551, 0.31
90552, 0.35
90553, 0.17
90554, 0.65
90555, 0.36
90556, 0.23
90557, 0.42
90558, 0.40
90559, 0.18
90560, 0.22
90561, 0.31
90562, 0.61
90563, 0.34
90564, 0.27
90565, 0.42
90566, 0.45
90567, 0.27
90568, 0.34
90569, 0.27
90570, 0.77
90571, 0.25
90572, 0.29
90573, 0.18
90574, 0.48
90575, 0.77
90576, 0.18
90577, 0.52
90578, 0.25
90579, 0.27
90580, 0.42
90581, 0.31
90582, 0.27
90583, 0.18
90584, 0.31
90585, 0.35
90586, 0.45
90587, 0.31
90588, 0.52
90589, 0.22
90590, 0.25
90591, 0.27
90592, 0.31
90593, 0.29
90594, 0.31
90595, 0.45
90596, 0.22
90597, 0.29
90598, 0.40
90599, 0.33
90600, 0.48
90601, 0.27
90602, 0.42
90603, 0.36
90604, 0.18
90605, 0.34
90606, 0.40
90607, 0.22
90608, 0.48
90609, 0.22
90610, 0.27
90611, 0.25
90612, 0.45
90613, 0.48
90614, 0.19
90615, 0.50
90616, 0.34
90617, 0.27
90618, 0.64
90619, 0.22
90620, 0.19
90621, 0.22
90622, 0.29
90623, 0.34
90624, 0.22
90625, 0.40
90626, 0.18
90627, 0.22
90628, 0.31
90629, 0.45
90630, 0.18
90631, 0.18
90632, 0.25
90633, 0.22
90634, 0.18
90635, 0.18
90636, 0.34
90637, 0.65
90638, 0.34
90639, 0.29
90640, 0.25
90641, 0.65
90642, 0.25
90643, 0.37
90644, 0.29
90645, 0.18
90646, 0.77
90647, 0.49
90648, 0.48
90649, 0.25
90650, 0.22
90651, 0.18
90652, 0.41
90653, 0.27
90654, 0.65
90655, 0.22
90656, 0.18
90657, 0.27
90658, 0.18
90659, 0.61
90660, 0.25
90661, 0.37
90662, 0.61
90663, 0.31
90664, 0.35
90665, 0.29
90666, 0.35
90667, 0.34
90668, 0.25
90669, 0.42
90670, 0.25
90671, 0.18
90672, 0.65
90673, 0.25
90674, 0.64
90675, 0.35
90676, 0.35
90677, 0.35
90678, 0.25
90679, 0.29
90680, 0.34
90681, 0.31
90682, 0.27
90683, 0.22
90684, 0.37
90685, 0.27
90686, 0.27
90687, 0.22
90688, 0.77
90689, 0.27
90690, 0.29
90691, 0.27
90692, 0.34
90693, 0.35
90694, 0.34
90695, 0.45
90696, 0.27
90697, 0.22
90698, 0.23
90699, 0.31
90700, 0.34
90701, 0.22
90702, 0.22
90703, 0.29
90704, 0.35
90705, 0.48
90706, 0.35
90707, 0.22
90708, 0.49
90709, 0.77
90710, 0.22
90711, 0.61
90712, 0.22
90713, 0.35
90714, 0.45
90715, 0.27
90716, 0.29
90717, 0.35
90718, 0.64
90719, 0.35
90720, 0.27
90721, 0.35
90722, 0.61
90723, 0.34
90724, 0.34
90725, 0.25
90726, 0.35
90727, 0.22
90728, 0.34
90729, 0.40
90730, 0.27
90731, 0.45
90732, 0.18
90733, 0.22
90734, 0.67
90735, 0.25
90736, 0.25
90737, 0.27
90738, 0.19
90739, 0.48
90740, 0.29
90741, 0.18
90742, 0.22
90743, 0.42
90744, 0.34
90745, 0.22
90746, 0.49
90747, 0.34
90748, 0.18
90749, 0.22
90750, 0.77
90751, 0.22
90752, 0.50
90753, 0.22
90754, 0.40
90755, 0.37
90756, 0.34
90757, 0.45
90758, 0.18
90759, 0.29
90760, 0.64
90761, 0.45
90762, 0.45
90763, 0.22
90764, 0.40
90765, 0.18
90766, 0.71
90767, 0.22
90768, 0.18
90769, 0.42
90770, 0.35
90771, 0.34
90772, 0.27
90773, 0.48
90774, 0.34
90775, 0.25
90776, 0.64
90777, 0.22
90778, 0.35
90779, 0.49
90780, 0.18
90781, 0.22
90782, 0.36
90783, 0.25
90784, 0.34
90785, 0.34
90786, 0.22
90787, 0.36
90788, 0.22
90789, 0.22
90790, 0.27
90791, 0.45
90792, 0.29
90793, 0.31
90794, 0.45
90795, 0.35
90796, 0.65
90797, 0.29
90798, 0.22
90799, 0.22
90800, 0.29
90801, 0.42
90802, 0.34
90803, 0.34
90804, 0.22
90805, 0.35
90806, 0.31
90807, 0.06
90808, 0.48
90809, 0.34
90810, 0.35
90811, 0.42
90812, 0.22
90813, 0.23
90814, 0.35
90815, 0.64
90816, 0.25
90817, 0.17
90818, 0.35
90819, 0.17
90820, 0.29
90821, 0.34
90822, 0.29
90823, 0.22
90824, 0.61
90825, 0.64
90826, 0.22
90827, 0.22
90828, 0.67
90829, 0.22
90830, 0.61
90831, 0.34
90832, 0.25
90833, 0.22
90834, 0.31
90835, 0.34
90836, 0.22
90837, 0.29
90838, 0.50
90839, 0.34
90840, 0.27
90841, 0.35
90842, 0.25
90843, 0.34
90844, 0.29
90845, 0.27
90846, 0.34
90847, 0.27
90848, 0.25
90849, 0.25
90850, 0.27
90851, 0.27
90852, 0.18
90853, 0.31
90854, 0.62
90855, 0.13
90856, 0.36
90857, 0.34
90858, 0.25
90859, 0.49
90860, 0.18
90861, 0.22
90862, 0.34
90863, 0.34
90864, 0.41
90865, 0.22
90866, 0.37
90867, 0.45
90868, 0.25
90869, 0.45
90870, 0.22
90871, 0.25
90872, 0.48
90873, 0.10
90874, 0.22
90875, 0.22
90876, 0.45
90877, 0.45
90878, 0.34
90879, 0.64
90880, 0.36
90881, 0.22
90882, 0.08
90883, 0.25
90884, 0.35
90885, 0.22
90886, 0.18
90887, 0.25
90888, 0.18
90889, 0.77
90890, 0.40
90891, 0.50
90892, 0.64
90893, 0.33
90894, 0.77
90895, 0.34
90896, 0.52
90897, 0.23
90898, 0.25
90899, 0.34
90900, 0.27
90901, 0.18
90902, 0.29
90903, 0.48
90904, 0.22
90905, 0.65
90906, 0.61
90907, 0.65
90908, 0.27
90909, 0.25
90910, 0.35
90911, 0.27
90912, 0.31
90913, 0.27
90914, 0.18
90915, 0.34
90916, 0.48
90917, 0.34
90918, 0.61
90919, 0.27
90920, 0.29
90921, 0.31
90922, 0.64
90923, 0.25
90924, 0.65
90925, 0.52
90926, 0.25
90927, 0.36
90928, 0.48
90929, 0.29
90930, 0.35
90931, 0.42
90932, 0.18
90933, 0.61
90934, 0.25
90935, 0.17
90936, 0.27
90937, 0.29
90938, 0.31
90939, 0.61
90940, 0.25
90941, 0.35
90942, 0.77
90943, 0.29
90944, 0.29
90945, 0.18
90946, 0.29
90947, 0.19
90948, 0.22
90949, 0.22
90950, 0.35
90951, 0.29
90952, 0.22
90953, 0.36
90954, 0.22
90955, 0.65
90956, 0.18
90957, 0.25
90958, 0.18
90959, 0.18
90960, 0.67
90961, 0.31
90962, 0.27
90963, 0.37
90964, 0.29
90965, 0.27
90966, 0.18
90967, 0.34
90968, 0.34
90969, 0.22
90970, 0.25
90971, 0.22
90972, 0.34
90973, 0.25
90974, 0.25
90975, 0.23
90976, 0.31
90977, 0.61
90978, 0.65
90979, 0.22
90980, 0.18
90981, 0.22
90982, 0.25
90983, 0.64
90984, 0.22
90985, 0.25
90986, 0.22
90987, 0.61
90988, 0.27
90989, 0.34
90990, 0.61
90991, 0.67
90992, 0.35
90993, 0.45
90994, 0.31
90995, 0.77
90996, 0.34
90997, 0.64
90998, 0.25
90999, 0.36
91000, 0.29
91001, 0.23
91002, 0.29
91003, 0.35
91004, 0.22
91005, 0.22
91006, 0.65
91007, 0.65
91008, 0.29
91009, 0.71
91010, 0.18
91011, 0.61
91012, 0.22
91013, 0.27
91014, 0.22
91015, 0.52
91016, 0.29
91017, 0.77
91018, 0.64
91019, 0.22
91020, 0.35
91021, 0.27
91022, 0.22
91023, 0.48
91024, 0.42
91025, 0.31
91026, 0.34
91027, 0.29
91028, 0.22
91029, 0.22
91030, 0.65
91031, 0.24
91032, 0.10
91033, 0.22
91034, 0.34
91035, 0.35
91036, 0.77
91037, 0.35
91038, 0.42
91039, 0.25
91040, 0.64
91041, 0.65
91042, 0.40
91043, 0.29
91044, 0.31
91045, 0.50
91046, 0.35
91047, 0.34
91048, 0.42
91049, 0.27
91050, 0.27
91051, 0.22
91052, 0.37
91053, 0.40
91054, 0.48
91055, 0.22
91056, 0.29
91057, 0.36
91058, 0.35
91059, 0.22
91060, 0.48
91061, 0.27
91062, 0.34
91063, 0.27
91064, 0.35
91065, 0.31
91066, 0.22
91067, 0.35
91068, 0.35
91069, 0.49
91070, 0.22
91071, 0.31
91072, 0.29
91073, 0.45
91074, 0.17
91075, 0.18
91076, 0.18
91077, 0.18
91078, 0.22
91079, 0.31
91080, 0.34
91081, 0.61
91082, 0.27
91083, 0.25
91084, 0.61
91085, 0.18
91086, 0.25
91087, 0.36
91088, 0.35
91089, 0.35
91090, 0.64
91091, 0.34
91092, 0.18
91093, 0.17
91094, 0.29
91095, 0.27
91096, 0.25
91097, 0.27
91098, 0.22
91099, 0.36
91100, 0.25
91101, 0.27
91102, 0.25
91103, 0.22
91104, 0.23
91105, 0.31
91106, 0.52
91107, 0.35
91108, 0.29
91109, 0.65
91110, 0.22
91111, 0.25
91112, 0.77
91113, 0.48
91114, 0.22
91115, 0.25
91116, 0.45
91117, 0.64
91118, 0.48
91119, 0.25
91120, 0.19
91121, 0.27
91122, 0.22
91123, 0.34
91124, 0.35
91125, 0.27
91126, 0.22
91127, 0.18
91128, 0.34
91129, 0.18
91130, 0.18
91131, 0.27
91132, 0.45
91133, 0.27
91134, 0.42
91135, 0.36
91136, 0.48
91137, 0.31
91138, 0.61
91139, 0.29
91140, 0.18
91141, 0.45
91142, 0.27
91143, 0.18
91144, 0.18
91145, 0.22
91146, 0.45
91147, 0.34
91148, 0.65
91149, 0.25
91150, 0.61
91151, 0.22
91152, 0.27
91153, 0.65
91154, 0.22
91155, 0.65
91156, 0.17
91157, 0.18
91158, 0.23
91159, 0.27
91160, 0.31
91161, 0.61
91162, 0.27
91163, 0.22
91164, 0.25
91165, 0.46
91166, 0.50
91167, 0.48
91168, 0.48
91169, 0.34
91170, 0.17
91171, 0.49
91172, 0.34
91173, 0.35
91174, 0.27
91175, 0.27
91176, 0.23
91177, 0.35
91178, 0.31
91179, 0.27
91180, 0.25
91181, 0.25
91182, 0.22
91183, 0.27
91184, 0.34
91185, 0.27
91186, 0.18
91187, 0.34
91188, 0.22
91189, 0.22
91190, 0.50
91191, 0.40
91192, 0.65
91193, 0.35
91194, 0.34
91195, 0.27
91196, 0.22
91197, 0.29
91198, 0.52
91199, 0.22
91200, 0.29
91201, 0.22
91202, 0.42
91203, 0.48
91204, 0.50
91205, 0.35
91206, 0.31
91207, 0.25
91208, 0.77
91209, 0.31
91210, 0.29
91211, 0.42
91212, 0.36
91213, 0.37
91214, 0.22
91215, 0.18
91216, 0.27
91217, 0.34
91218, 0.31
91219, 0.45
91220, 0.22
91221, 0.37
91222, 0.35
91223, 0.45
91224, 0.50
91225, 0.77
91226, 0.29
91227, 0.34
91228, 0.29
91229, 0.50
91230, 0.18
91231, 0.22
91232, 0.25
91233, 0.34
91234, 0.22
91235, 0.18
91236, 0.27
91237, 0.18
91238, 0.52
91239, 0.48
91240, 0.65
91241, 0.34
91242, 0.64
91243, 0.48
91244, 0.36
91245, 0.49
91246, 0.22
91247, 0.27
91248, 0.45
91249, 0.65
91250, 0.62
91251, 0.64
91252, 0.27
91253, 0.29
91254, 0.50
91255, 0.49
91256, 0.34
91257, 0.08
91258, 0.34
91259, 0.34
91260, 0.25
91261, 0.27
91262, 0.35
91263, 0.45
91264, 0.22
91265, 0.35
91266, 0.45
91267, 0.34
91268, 0.25
91269, 0.42
91270, 0.22
91271, 0.48
91272, 0.45
91273, 0.25
91274, 0.35
91275, 0.27
91276, 0.31
91277, 0.35
91278, 0.29
91279, 0.67
91280, 0.35
91281, 0.34
91282, 0.25
91283, 0.18
91284, 0.25
91285, 0.25
91286, 0.25
91287, 0.37
91288, 0.22
91289, 0.22
91290, 0.25
91291, 0.22
91292, 0.22
91293, 0.22
91294, 0.27
91295, 0.31
91296, 0.22
91297, 0.18
91298, 0.34
91299, 0.29
91300, 0.29
91301, 0.50
91302, 0.35
91303, 0.22
91304, 0.65
91305, 0.33
91306, 0.65
91307, 0.35
91308, 0.27
91309, 0.27
91310, 0.29
91311, 0.18
91312, 0.24
91313, 0.64
91314, 0.27
91315, 0.40
91316, 0.36
91317, 0.27
91318, 0.25
91319, 0.64
91320, 0.67
91321, 0.18
91322, 0.77
91323, 0.35
91324, 0.25
91325, 0.27
91326, 0.48
91327, 0.31
91328, 0.64
91329, 0.36
91330, 0.25
91331, 0.27
91332, 0.27
91333, 0.29
91334, 0.22
91335, 0.40
91336, 0.31
91337, 0.35
91338, 0.34
91339, 0.27
91340, 0.22
91341, 0.22
91342, 0.18
91343, 0.25
91344, 0.77
91345, 0.29
91346, 0.13
91347, 0.34
91348, 0.22
91349, 0.48
91350, 0.29
91351, 0.42
91352, 0.34
91353, 0.22
91354, 0.34
91355, 0.24
91356, 0.42
91357, 0.40
91358, 0.64
91359, 0.18
91360, 0.50
91361, 0.35
91362, 0.22
91363, 0.27
91364, 0.71
91365, 0.48
91366, 0.34
91367, 0.65
91368, 0.67
91369, 0.25
91370, 0.77
91371, 0.31
91372, 0.27
91373, 0.35
91374, 0.29
91375, 0.35
91376, 0.25
91377, 0.34
91378, 0.23
91379, 0.27
91380, 0.34
91381, 0.36
91382, 0.35
91383, 0.34
91384, 0.40
91385, 0.23
91386, 0.61
91387, 0.41
91388, 0.40
91389, 0.35
91390, 0.18
91391, 0.40
91392, 0.17
91393, 0.52
91394, 0.34
91395, 0.64
91396, 0.42
91397, 0.18
91398, 0.62
91399, 0.18
91400, 0.25
91401, 0.31
91402, 0.42
91403, 0.65
91404, 0.40
91405, 0.71
91406, 0.22
91407, 0.77
91408, 0.65
91409, 0.34
91410, 0.18
91411, 0.18
91412, 0.35
91413, 0.25
91414, 0.48
91415, 0.22
91416, 0.25
91417, 0.48
91418, 0.64
91419, 0.25
91420, 0.29
91421, 0.19
91422, 0.33
91423, 0.34
91424, 0.35
91425, 0.18
91426, 0.35
91427, 0.64
91428, 0.22
91429, 0.12
91430, 0.27
91431, 0.42
91432, 0.65
91433, 0.22
91434, 0.23
91435, 0.25
91436, 0.36
91437, 0.27
91438, 0.37
91439, 0.61
91440, 0.77
91441, 0.34
91442, 0.27
91443, 0.29
91444, 0.29
91445, 0.34
91446, 0.27
91447, 0.35
91448, 0.17
91449, 0.34
91450, 0.67
91451, 0.42
91452, 0.35
91453, 0.34
91454, 0.25
91455, 0.25
91456, 0.27
91457, 0.18
91458, 0.34
91459, 0.29
91460, 0.29
91461, 0.18
91462, 0.40
91463, 0.22
91464, 0.48
91465, 0.22
91466, 0.65
91467, 0.18
91468, 0.27
91469, 0.19
91470, 0.22
91471, 0.34
91472, 0.45
91473, 0.27
91474, 0.35
91475, 0.77
91476, 0.18
91477, 0.22
91478, 0.29
91479, 0.22
91480, 0.61
91481, 0.18
91482, 0.29
91483, 0.64
91484, 0.25
91485, 0.31
91486, 0.35
91487, 0.25
91488, 0.27
91489, 0.23
91490, 0.18
91491, 0.41
91492, 0.19
91493, 0.34
91494, 0.37
91495, 0.18
91496, 0.22
91497, 0.42
91498, 0.35
91499, 0.77
91500, 0.34
91501, 0.48
91502, 0.34
91503, 0.61
91504, 0.27
91505, 0.45
91506, 0.25
91507, 0.27
91508, 0.17
91509, 0.50
91510, 0.31
91511, 0.34
91512, 0.22
91513, 0.31
91514, 0.34
91515, 0.22
91516, 0.45
91517, 0.49
91518, 0.22
91519, 0.29
91520, 0.49
91521, 0.35
91522, 0.49
91523, 0.42
91524, 0.64
91525, 0.22
91526, 0.22
91527, 0.22
91528, 0.22
91529, 0.18
91530, 0.35
91531, 0.36
91532, 0.36
91533, 0.27
91534, 0.27
91535, 0.65
91536, 0.35
91537, 0.31
91538, 0.22
91539, 0.34
91540, 0.64
91541, 0.34
91542, 0.67
91543, 0.35
91544, 0.35
91545, 0.22
91546, 0.52
91547, 0.34
91548, 0.18
91549, 0.18
91550, 0.10
91551, 0.31
91552, 0.29
91553, 0.29
91554, 0.40
91555, 0.31
91556, 0.29
91557, 0.35
91558, 0.27
91559, 0.35
91560, 0.22
91561, 0.27
91562, 0.29
91563, 0.12
91564, 0.45
91565, 0.49
91566, 0.34
91567, 0.23
91568, 0.35
91569, 0.35
91570, 0.22
91571, 0.22
91572, 0.45
91573, 0.67
91574, 0.65
91575, 0.31
91576, 0.27
91577, 0.27
91578, 0.24
91579, 0.25
91580, 0.35
91581, 0.49
91582, 0.48
91583, 0.34
91584, 0.27
91585, 0.35
91586, 0.25
91587, 0.29
91588, 0.42
91589, 0.36
91590, 0.35
91591, 0.29
91592, 0.31
91593, 0.25
91594, 0.34
91595, 0.40
91596, 0.48
91597, 0.22
91598, 0.34
91599, 0.22
91600, 0.34
91601, 0.23
91602, 0.34
91603, 0.27
91604, 0.45
91605, 0.42
91606, 0.42
91607, 0.22
91608, 0.35
91609, 0.27
91610, 0.29
91611, 0.25
91612, 0.45
91613, 0.29
91614, 0.35
91615, 0.64
91616, 0.49
91617, 0.25
91618, 0.31
91619, 0.77
91620, 0.31
91621, 0.22
91622, 0.31
91623, 0.64
91624, 0.18
91625, 0.48
91626, 0.50
91627, 0.22
91628, 0.34
91629, 0.27
91630, 0.42
91631, 0.22
91632, 0.40
91633, 0.22
91634, 0.22
91635, 0.29
91636, 0.45
91637, 0.27
91638, 0.25
91639, 0.25
91640, 0.23
91641, 0.37
91642, 0.48
91643, 0.27
91644, 0.37
91645, 0.42
91646, 0.18
91647, 0.18
91648, 0.34
91649, 0.22
91650, 0.42
91651, 0.22
91652, 0.41
91653, 0.29
91654, 0.22
91655, 0.34
91656, 0.18
91657, 0.22
91658, 0.25
91659, 0.61
91660, 0.61
91661, 0.22
91662, 0.18
91663, 0.24
91664, 0.34
91665, 0.61
91666, 0.35
91667, 0.22
91668, 0.23
91669, 0.27
91670, 0.34
91671, 0.45
91672, 0.50
91673, 0.40
91674, 0.22
91675, 0.27
91676, 0.64
91677, 0.25
91678, 0.40
91679, 0.29
91680, 0.34
91681, 0.34
91682, 0.31
91683, 0.34
91684, 0.45
91685, 0.22
91686, 0.10
91687, 0.65
91688, 0.61
91689, 0.48
91690, 0.22
91691, 0.45
91692, 0.25
91693, 0.61
91694, 0.35
91695, 0.61
91696, 0.37
91697, 0.34
91698, 0.65
91699, 0.18
91700, 0.25
91701, 0.65
91702, 0.22
91703, 0.25
91704, 0.65
91705, 0.17
91706, 0.29
91707, 0.25
91708, 0.25
91709, 0.77
91710, 0.64
91711, 0.34
91712, 0.31
91713, 0.25
91714, 0.45
91715, 0.18
91716, 0.45
91717, 0.77
91718, 0.29
91719, 0.48
91720, 0.25
91721, 0.36
91722, 0.27
91723, 0.18
91724, 0.19
91725, 0.23
91726, 0.22
91727, 0.35
91728, 0.22
91729, 0.25
91730, 0.34
91731, 0.34
91732, 0.35
91733, 0.71
91734, 0.34
91735, 0.35
91736, 0.27
91737, 0.35
91738, 0.48
91739, 0.77
91740, 0.22
91741, 0.18
91742, 0.12
91743, 0.27
91744, 0.19
91745, 0.27
91746, 0.36
91747, 0.34
91748, 0.22
91749, 0.34
91750, 0.50
91751, 0.52
91752, 0.36
91753, 0.61
91754, 0.31
91755, 0.48
91756, 0.25
91757, 0.40
91758, 0.19
91759, 0.34
91760, 0.42
91761, 0.41
91762, 0.35
91763, 0.36
91764, 0.67
91765, 0.22
91766, 0.65
91767, 0.22
91768, 0.25
91769, 0.45
91770, 0.10
91771, 0.34
91772, 0.18
91773, 0.34
91774, 0.31
91775, 0.22
91776, 0.77
91777, 0.46
91778, 0.17
91779, 0.34
91780, 0.34
91781, 0.34
91782, 0.65
91783, 0.22
91784, 0.29
91785, 0.29
91786, 0.27
91787, 0.35
91788, 0.22
91789, 0.22
91790, 0.22
91791, 0.22
91792, 0.45
91793, 0.45
91794, 0.77
91795, 0.61
91796, 0.34
91797, 0.31
91798, 0.22
91799, 0.22
91800, 0.65
91801, 0.42
91802, 0.22
91803, 0.50
91804, 0.65
91805, 0.25
91806, 0.61
91807, 0.25
91808, 0.29
91809, 0.48
91810, 0.22
91811, 0.18
91812, 0.12
91813, 0.45
91814, 0.35
91815, 0.64
91816, 0.23
91817, 0.34
91818, 0.27
91819, 0.35
91820, 0.25
91821, 0.64
91822, 0.40
91823, 0.25
91824, 0.27
91825, 0.61
91826, 0.50
91827, 0.22
91828, 0.18
91829, 0.27
91830, 0.64
91831, 0.31
91832, 0.34
91833, 0.22
91834, 0.27
91835, 0.48
91836, 0.42
91837, 0.19
91838, 0.35
91839, 0.50
91840, 0.25
91841, 0.22
91842, 0.49
91843, 0.22
91844, 0.52
91845, 0.22
91846, 0.35
91847, 0.34
91848, 0.12
91849, 0.34
91850, 0.64
91851, 0.18
91852, 0.27
91853, 0.35
91854, 0.61
91855, 0.35
91856, 0.61
91857, 0.36
91858, 0.19
91859, 0.67
91860, 0.36
91861, 0.27
91862, 0.34
91863, 0.25
91864, 0.61
91865, 0.29
91866, 0.22
91867, 0.29
91868, 0.77
91869, 0.49
91870, 0.52
91871, 0.23
91872, 0.25
91873, 0.18
91874, 0.25
91875, 0.31
91876, 0.49
91877, 0.64
91878, 0.27
91879, 0.49
91880, 0.10
91881, 0.18
91882, 0.45
91883, 0.31
91884, 0.48
91885, 0.27
91886, 0.64
91887, 0.22
91888, 0.22
91889, 0.22
91890, 0.17
91891, 0.27
91892, 0.34
91893, 0.35
91894, 0.61
91895, 0.18
91896, 0.34
91897, 0.25
91898, 0.22
91899, 0.48
91900, 0.34
91901, 0.61
91902, 0.34
91903, 0.22
91904, 0.19
91905, 0.77
91906, 0.77
91907, 0.25
91908, 0.18
91909, 0.25
91910, 0.64
91911, 0.22
91912, 0.31
91913, 0.48
91914, 0.19
91915, 0.64
91916, 0.35
91917, 0.34
91918, 0.34
91919, 0.37
91920, 0.35
91921, 0.65
91922, 0.34
91923, 0.27
91924, 0.27
91925, 0.18
91926, 0.65
91927, 0.27
91928, 0.77
91929, 0.31
91930, 0.25
91931, 0.67
91932, 0.45
91933, 0.48
91934, 0.18
91935, 0.18
91936, 0.18
91937, 0.33
91938, 0.65
91939, 0.61
91940, 0.18
91941, 0.34
91942, 0.27
91943, 0.22
91944, 0.27
91945, 0.29
91946, 0.22
91947, 0.49
91948, 0.34
91949, 0.35
91950, 0.25
91951, 0.17
91952, 0.27
91953, 0.31
91954, 0.25
91955, 0.42
91956, 0.31
91957, 0.27
91958, 0.48
91959, 0.25
91960, 0.35
91961, 0.35
91962, 0.25
91963, 0.25
91964, 0.34
91965, 0.35
91966, 0.45
91967, 0.22
91968, 0.25
91969, 0.22
91970, 0.19
91971, 0.33
91972, 0.34
91973, 0.42
91974, 0.25
91975, 0.34
91976, 0.35
91977, 0.17
91978, 0.36
91979, 0.35
91980, 0.22
91981, 0.61
91982, 0.41
91983, 0.25
91984, 0.45
91985, 0.48
91986, 0.23
91987, 0.34
91988, 0.18
91989, 0.18
91990, 0.65
91991, 0.22
91992, 0.45
91993, 0.22
91994, 0.25
91995, 0.52
91996, 0.42
91997, 0.31
91998, 0.29
91999, 0.49
92000, 0.27
92001, 0.18
92002, 0.27
92003, 0.18
92004, 0.22
92005, 0.25
92006, 0.35
92007, 0.48
92008, 0.22
92009, 0.77
92010, 0.22
92011, 0.18
92012, 0.27
92013, 0.50
92014, 0.25
92015, 0.22
92016, 0.18
92017, 0.36
92018, 0.22
92019, 0.45
92020, 0.25
92021, 0.34
92022, 0.41
92023, 0.10
92024, 0.37
92025, 0.48
92026, 0.31
92027, 0.35
92028, 0.22
92029, 0.22
92030, 0.31
92031, 0.18
92032, 0.42
92033, 0.18
92034, 0.29
92035, 0.65
92036, 0.34
92037, 0.36
92038, 0.31
92039, 0.37
92040, 0.22
92041, 0.27
92042, 0.22
92043, 0.35
92044, 0.23
92045, 0.18
92046, 0.29
92047, 0.24
92048, 0.31
92049, 0.48
92050, 0.31
92051, 0.22
92052, 0.49
92053, 0.22
92054, 0.18
92055, 0.27
92056, 0.67
92057, 0.27
92058, 0.52
92059, 0.31
92060, 0.61
92061, 0.36
92062, 0.52
92063, 0.45
92064, 0.22
92065, 0.22
92066, 0.17
92067, 0.52
92068, 0.25
92069, 0.48
92070, 0.65
92071, 0.31
92072, 0.18
92073, 0.31
92074, 0.50
92075, 0.29
92076, 0.61
92077, 0.34
92078, 0.49
92079, 0.22
92080, 0.34
92081, 0.27
92082, 0.22
92083, 0.64
92084, 0.22
92085, 0.45
92086, 0.27
92087, 0.29
92088, 0.31
92089, 0.22
92090, 0.37
92091, 0.19
92092, 0.22
92093, 0.35
92094, 0.65
92095, 0.65
92096, 0.42
92097, 0.22
92098, 0.48
92099, 0.65
92100, 0.65
92101, 0.64
92102, 0.22
92103, 0.34
92104, 0.22
92105, 0.61
92106, 0.64
92107, 0.34
92108, 0.25
92109, 0.22
92110, 0.37
92111, 0.33
92112, 0.31
92113, 0.77
92114, 0.25
92115, 0.24
92116, 0.23
92117, 0.29
92118, 0.22
92119, 0.48
92120, 0.22
92121, 0.18
92122, 0.12
92123, 0.65
92124, 0.48
92125, 0.48
92126, 0.34
92127, 0.40
92128, 0.33
92129, 0.34
92130, 0.34
92131, 0.40
92132, 0.48
92133, 0.25
92134, 0.22
92135, 0.34
92136, 0.34
92137, 0.18
92138, 0.31
92139, 0.25
92140, 0.36
92141, 0.12
92142, 0.18
92143, 0.49
92144, 0.34
92145, 0.34
92146, 0.48
92147, 0.18
92148, 0.18
92149, 0.45
92150, 0.48
92151, 0.22
92152, 0.27
92153, 0.31
92154, 0.27
92155, 0.22
92156, 0.27
92157, 0.40
92158, 0.34
92159, 0.25
92160, 0.22
92161, 0.37
92162, 0.64
92163, 0.65
92164, 0.35
92165, 0.45
92166, 0.18
92167, 0.18
92168, 0.29
92169, 0.33
92170, 0.25
92171, 0.45
92172, 0.37
92173, 0.61
92174, 0.29
92175, 0.27
92176, 0.10
92177, 0.52
92178, 0.77
92179, 0.25
92180, 0.22
92181, 0.34
92182, 0.18
92183, 0.27
92184, 0.29
92185, 0.22
92186, 0.49
92187, 0.25
92188, 0.34
92189, 0.27
92190, 0.27
92191, 0.45
92192, 0.25
92193, 0.29
92194, 0.18
92195, 0.18
92196, 0.22
92197, 0.31
92198, 0.64
92199, 0.45
92200, 0.33
92201, 0.35
92202, 0.52
92203, 0.25
92204, 0.22
92205, 0.34
92206, 0.27
92207, 0.29
92208, 0.77
92209, 0.65
92210, 0.49
92211, 0.22
92212, 0.33
92213, 0.22
92214, 0.22
92215, 0.29
92216, 0.27
92217, 0.45
92218, 0.31
92219, 0.35
92220, 0.34
92221, 0.22
92222, 0.49
92223, 0.48
92224, 0.42
